194	0.052
195	0.054
196	0.054
197	0.053
198	0.057
199	0.054
200	0.056
201	0.056
202	0.061
203	0.058
204	0.06
205	0.06
206	0.06
207	0.061
208	0.061
209	0.063
210	0.061
211	0.063
212	0.065
213	0.064
214	0.064
215	0.064
216	0.064
217	0.064
218	0.065
219	0.066
220	0.066
221	0.067
222	0.067
223	0.071
224	0.071
225	0.072
226	0.071
227	0.071
228	0.07
229	0.074
230	0.073
231	0.077
232	0.073
233	0.075
234	0.072
235	0.078
236	0.08
237	0.081
238	0.081
239	0.079
240	0.079
241	0.079
242	0.08
243	0.079
244	0.081
245	0.08
246	0.081
247	0.082
248	0.084
249	0.084
250	0.084
251	0.085
252	0.087
253	0.086
254	0.088
255	0.086
256	0.09
257	0.093
258	0.09
259	0.088
260	0.09
261	0.092
262	0.092
263	0.092
264	0.093
265	0.093
266	0.095
267	0.094
268	0.096
269	0.106
270	0.106
271	0.103
272	0.101
273	0.099
274	0.105
275	0.098
276	0.101
277	0.104
278	0.102
279	0.103
280	0.107
281	0.105
282	0.105
283	0.108
284	0.107
285	0.109
286	0.11
287	0.109
288	0.114
289	0.109
290	0.111
291	0.112
292	0.112
293	0.114
294	0.123
295	0.117
296	0.117
297	0.117
298	0.116
299	0.117
300	0.118
301	0.122
302	0.121
303	0.124
304	0.12
305	0.121
306	0.123
307	0.126
308	0.125
309	0.127
310	0.126
311	0.126
312	0.13
313	0.13
314	0.126
315	0.131
316	0.13
317	0.131
318	0.134
319	0.135
320	0.143
321	0.135
322	0.141
323	0.138
324	0.138
325	0.137
326	0.139
327	0.143
328	0.141
329	0.141
330	0.144
331	0.155
332	0.145
333	0.154
334	0.154
335	0.145
336	0.147
337	0.149
338	0.16
339	0.152
340	0.149
341	0.152
342	0.15
343	0.155
344	0.154
345	0.157
346	0.155
347	0.158
348	0.157
349	0.158
350	0.157
351	0.161
352	0.161
353	0.167
354	0.163
355	0.163
356	0.167
357	0.166
358	0.168
359	0.168
360	0.169
361	0.167
362	0.171
363	0.173
364	0.179
365	0.176
366	0.178
367	0.199
368	0.188
369	0.181
370	0.189
371	0.184
372	0.189
373	0.185
374	0.182
375	0.18
376	0.192
377	0.182
378	0.185
379	0.186
380	0.185
381	0.187
382	0.195
383	0.194
384	0.198
385	0.199
386	0.2
387	0.2
388	0.2
389	0.209
390	0.216
391	0.211
392	0.207
393	0.199
394	0.201
395	0.206
396	0.211
397	0.206
398	0.202
399	0.212
400	0.21
401	0.216
402	0.213
403	0.21
404	0.213
405	0.211
406	0.219
407	0.22
408	0.214
409	0.217
410	0.218
411	0.233
412	0.228
413	0.23
414	0.255
415	0.227
416	0.225
417	0.226
418	0.274
419	0.248
420	0.23
421	0.232
422	0.239
423	0.236
424	0.251
425	0.234
426	0.235
427	0.234
428	0.236
429	0.238
430	0.241
431	0.248
432	0.239
433	0.24
434	0.243
435	0.246
436	0.243
437	0.246
438	0.247
439	0.248
440	0.243
441	0.253
442	0.248
443	0.247
444	0.258
445	0.25
446	0.26
447	0.257
448	0.256
449	0.256
450	0.258
451	0.261
452	0.263
453	0.263
454	0.266
455	0.263
456	0.266
457	0.263
458	0.265
459	0.268
460	0.273
461	0.273
462	0.275
463	0.275
464	0.274
465	0.278
466	0.276
467	0.28
468	0.28
469	0.28
470	0.283
471	0.282
472	0.285
473	0.287
474	0.29
475	0.29
476	0.291
477	0.296
478	0.294
479	0.293
480	0.292
481	0.291
482	0.293
483	0.299
484	0.299
485	0.301
486	0.301
487	0.301
488	0.305
489	0.307
490	0.314
491	0.307
492	0.311
493	0.31
494	0.317
495	0.314
496	0.312
497	0.316
498	0.317
499	0.319
500	0.316
501	0.319
502	0.32
503	0.326
504	0.324
505	0.327
506	0.324
507	0.327
508	0.33
509	0.327
510	0.332
511	0.334
512	0.333
513	0.336
514	0.354
515	0.341
516	0.336
517	0.34
518	0.34
519	0.344
520	0.344
521	0.345
522	0.353
523	0.349
524	0.349
525	0.347
526	0.356
527	0.354
528	0.355
529	0.357
530	0.359
531	0.359
532	0.359
533	0.364
534	0.363
535	0.36
536	0.368
537	0.366
538	0.373
539	0.371
540	0.367
541	0.38
542	0.374
543	0.372
544	0.377
545	0.379
546	0.379
547	0.378
548	0.392
549	0.392
550	0.379
551	0.388
552	0.393
553	0.393
554	0.395
555	0.398
556	0.401
557	0.403
558	0.408
559	0.403
560	0.404
561	0.403
562	0.408
563	0.404
564	0.409
565	0.41
566	0.412
567	0.414
568	0.419
569	0.42
570	0.419
571	0.421
572	0.423
573	0.421
574	0.425
575	0.424
576	0.427
577	0.43
578	0.434
579	0.431
580	0.436
581	0.435
582	0.436
583	0.442
584	0.438
585	0.44
586	0.443
587	0.444
588	0.447
589	0.445
590	0.449
591	0.448
592	0.45
593	0.455
594	0.457
595	0.455
596	0.458
597	0.462
598	0.459
599	0.462
600	0.46
601	0.468
602	0.464
603	0.47
604	0.472
605	0.471
606	0.47
607	0.479
608	0.467
609	0.475
610	0.479
611	0.481
612	0.489
613	0.475
614	0.484
615	0.488
616	0.489
617	0.488
618	0.49
619	0.489
620	0.492
621	0.499
622	0.498
623	0.496
624	0.505
625	0.504
626	0.503
627	0.502
628	0.511
629	0.512
630	0.512
631	0.514
632	0.513
633	0.512
634	0.519
635	0.519
636	0.52
637	0.532
638	0.523
639	0.525
640	0.526
641	0.52
642	0.519
643	0.523
644	0.524
645	0.519
646	0.52
647	0.523
648	0.52
649	0.527
650	0.525
651	0.529
652	0.536
653	0.548
654	0.535
655	0.536
656	0.535
657	0.562
658	0.543
659	0.563
660	0.543
661	0.541
662	0.553
663	0.544
664	0.549
665	0.55
666	0.557
667	0.561
668	0.556
669	0.568
670	0.577
671	0.562
672	0.563
673	0.567
674	0.591
675	0.585
676	0.572
677	0.57
678	0.575
679	0.6
680	0.579
681	0.603
682	0.583
683	0.595
684	0.632
685	0.618
686	0.627
687	0.613
688	0.611
689	0.614
690	0.623
691	0.613
692	0.606
693	0.616
694	0.632
695	0.629
696	0.631
697	0.604
698	0.614
699	0.613
700	0.635
701	0.636
702	0.64
703	0.639
704	0.626
705	0.643
706	0.631
707	0.627
708	0.631
709	0.634
710	0.642
711	0.632
712	0.639
713	0.654
714	0.64
715	0.641
716	0.64
717	0.649
718	0.648
719	0.646
720	0.648
721	0.652
722	0.649
723	0.656
724	0.656
725	0.662
726	0.671
727	0.684
728	0.661
729	0.663
730	0.664
731	0.673
732	0.666
733	0.669
734	0.672
735	0.684
736	0.682
737	0.681
738	0.679
739	0.685
740	0.711
741	0.683
742	0.689
743	0.694
744	0.702
745	0.704
746	0.705
747	0.704
748	0.715
749	0.707
750	0.716
751	0.71
752	0.725
753	0.719
754	0.723
755	0.72
756	0.722
757	0.724
758	0.723
759	0.732
760	0.737
761	0.74
762	0.729
763	0.738
764	0.74
765	0.747
766	0.768
767	0.796
768	0.78
769	0.801
770	0.794
771	0.814
772	0.815
773	0.807
774	0.809
775	0.792
776	0.799
777	0.768
778	0.769
779	0.768
780	0.774
781	0.776
782	0.775
783	0.778
784	0.791
785	0.821
786	0.836
787	0.809
788	0.83
789	0.818
790	0.806
791	0.818
792	0.868
793	0.839
794	0.862
795	0.864
796	0.811
797	0.839
798	0.836
799	0.834
800	0.877
801	0.854
802	0.842
803	0.82
804	0.823
805	0.837
806	0.828
807	0.818
808	0.825
809	0.842
810	0.83
811	0.817
812	0.836
813	0.835
814	0.845
815	0.854
816	0.845
817	0.846
818	0.848
819	0.851
820	0.856
821	0.857
822	0.852
823	0.866
824	0.899
825	0.867
826	0.859
827	0.872
828	0.878
829	0.875
830	0.875
831	0.879
832	0.877
833	0.888
834	0.893
835	0.886
836	0.886
837	0.893
838	0.894
839	0.895
840	0.896
841	0.906
842	0.914
843	0.953
844	0.949
845	0.94
846	0.944
847	0.945
848	0.933
849	0.937
850	0.96
851	0.989
852	0.972
853	0.952
854	0.964
855	0.95
856	0.96
857	0.993
858	0.978
859	0.962
860	0.965
861	1.007
862	1.01
863	0.957
864	0.958
865	0.956
866	0.963
867	0.968
868	0.983
869	0.982
870	0.953
871	0.996
872	1.052
873	1.008
874	1
875	0.999
876	0.989
877	0.994
878	1.017
879	1.012
880	0.987
881	0.976
882	0.978
883	0.984
884	1.003
885	0.98
886	1.032
887	0.996
888	0.992
889	1.03
890	1.017
891	1.004
892	1.009
893	1.009
894	1.009
895	1.012
896	1.013
897	1.01
898	1.053
899	1.049
900	1.052
901	1.055
902	1.059
903	1.058
904	1.056
905	1.057
906	1.111
907	1.043
908	1.056
909	1.039
910	1.059
911	1.063
912	1.067
913	1.067
914	1.067
915	1.077
916	1.074
917	1.083
918	1.074
919	1.074
920	1.079
921	1.09
922	1.063
923	1.092
924	1.092
925	1.098
926	1.09
927	1.096
928	1.125
929	1.109
930	1.109
931	1.093
932	1.115
933	1.114
934	1.111
935	1.118
936	1.125
937	1.119
938	1.12
939	1.131
940	1.131
941	1.127
942	1.134
943	1.142
944	1.143
945	1.151
946	1.155
947	1.128
948	1.155
949	1.142
950	1.137
951	1.166
952	1.158
953	1.164
954	1.166
955	1.175
956	1.178
957	1.177
958	1.169
959	1.183
960	1.19
961	1.192
962	1.212
963	1.194
964	1.197
965	1.198
966	1.197
967	1.203
968	1.206
969	1.195
970	1.213
971	1.217
972	1.208
973	1.216
974	1.216
975	1.215
976	1.224
977	1.231
978	1.227
979	1.231
980	1.235
981	1.229
982	1.244
983	1.251
984	1.233
985	1.245
986	1.255
987	1.248
988	1.252
989	1.257
990	1.265
991	1.262
992	1.264
993	1.28
994	1.253
995	1.277
996	1.278
997	1.282
998	1.281
999	1.287
