387	0.221
388	0.214
389	0.219
390	0.203
391	0.219
392	0.237
393	0.208
394	0.237
395	0.223
396	0.228
397	0.221
398	0.235
399	0.234
400	0.234
401	0.247
402	0.225
403	0.234
404	0.235
405	0.259
406	0.244
407	0.25
408	0.25
409	0.255
410	0.249
411	0.25
412	0.265
413	0.283
414	0.25
415	0.266
416	0.267
417	0.278
418	0.265
419	0.27
420	0.274
421	0.273
422	0.266
423	0.281
424	0.286
425	0.279
426	0.281
427	0.287
428	0.278
429	0.297
430	0.297
431	0.3
432	0.282
433	0.297
434	0.315
435	0.297
436	0.297
437	0.312
438	0.315
439	0.313
440	0.296
441	0.326
442	0.313
443	0.312
444	0.333
445	0.313
446	0.343
447	0.332
448	0.328
449	0.329
450	0.326
451	0.344
452	0.328
453	0.345
454	0.344
455	0.343
456	0.346
457	0.343
458	0.36
459	0.352
460	0.344
461	0.359
462	0.361
463	0.359
464	0.38
465	0.356
466	0.382
467	0.369
468	0.375
469	0.382
470	0.381
471	0.382
472	0.387
473	0.376
474	0.391
475	0.392
476	0.393
477	0.398
478	0.404
479	0.39
480	0.43
481	0.39
482	0.423
483	0.401
484	0.422
485	0.408
486	0.422
487	0.423
488	0.422
489	0.433
490	0.427
491	0.422
492	0.439
493	0.437
494	0.447
495	0.441
496	0.445
497	0.443
498	0.438
499	0.47
500	0.453
501	0.454
502	0.484
503	0.455
504	0.473
505	0.465
506	0.469
507	0.49
508	0.469
509	0.487
510	0.578
511	0.516
512	0.484
513	0.49
514	0.484
515	0.509
516	0.484
517	0.51
518	0.514
519	0.502
520	0.519
521	0.529
522	0.516
523	0.522
524	0.528
525	0.528
526	0.532
527	0.542
528	0.545
529	0.546
530	0.545
531	0.537
532	0.556
533	0.546
534	0.564
535	0.577
536	0.563
537	0.562
538	0.582
539	0.582
540	0.577
541	0.579
542	0.593
543	0.595
544	0.627
545	0.596
546	0.592
547	0.593
548	0.601
549	0.615
550	0.607
551	0.617
552	0.61
553	0.667
554	0.626
555	0.625
556	0.625
557	0.647
558	0.636
559	0.646
560	0.659
561	0.64
562	0.665
563	0.722
564	0.651
565	0.658
566	0.656
567	0.687
568	0.688
569	0.678
570	0.672
571	0.689
572	0.697
573	0.696
574	0.739
575	0.718
576	0.707
577	0.701
578	0.735
579	0.724
580	0.714
581	0.726
582	0.721
583	0.766
584	0.737
585	0.769
586	0.75
587	0.759
588	0.742
589	0.756
590	0.765
591	0.8
592	0.766
593	0.768
594	0.816
595	0.782
596	0.787
597	0.792
598	0.798
599	0.785
600	0.799
601	0.802
602	0.796
603	0.815
604	0.815
605	0.843
606	0.819
607	0.812
608	0.826
609	0.832
610	0.831
611	0.832
612	0.891
613	0.853
614	0.857
615	0.855
616	0.847
617	0.878
618	0.862
619	0.875
620	0.874
621	0.877
622	0.883
623	0.889
624	0.899
625	0.904
626	0.905
627	0.913
628	1.01
629	0.922
630	0.918
631	0.919
632	0.928
633	0.939
634	0.939
635	0.957
636	0.939
637	0.956
638	1.092
639	0.957
640	0.971
641	0.988
642	0.987
643	0.997
644	0.977
645	0.982
646	1.004
647	1.011
648	0.994
649	1.006
650	1.016
651	1.018
652	1.029
653	1.098
654	1.043
655	1.053
656	1.03
657	1.052
658	1.069
659	1.05
660	1.05
661	1.09
662	1.087
663	1.113
664	1.099
665	1.088
666	1.082
667	1.112
668	1.115
669	1.115
670	1.139
671	1.109
672	1.113
673	1.128
674	1.127
675	1.144
676	1.17
677	1.168
678	1.147
679	1.15
680	1.162
681	1.188
682	1.191
683	1.172
684	1.175
685	1.174
686	1.191
687	1.213
688	1.226
689	1.209
690	1.206
691	1.206
692	1.248
693	1.23
694	1.253
695	1.278
696	1.256
697	1.238
698	1.268
699	1.269
700	1.281
701	1.289
702	1.373
703	1.305
704	1.299
705	1.458
706	1.621
707	1.845
708	1.761
709	2.24
710	2.201
711	2.346
712	1.762
713	1.583
714	1.545
715	1.565
716	1.768
717	1.868
718	1.593
719	1.592
720	1.644
721	1.602
722	1.594
723	1.634
724	1.642
725	1.628
726	1.646
727	1.73
728	1.672
729	1.639
730	1.682
731	1.686
732	1.683
733	1.687
734	1.692
735	1.696
736	1.727
737	1.711
738	1.741
739	1.703
740	1.736
741	1.742
742	1.75
743	1.828
744	1.772
745	1.782
746	1.764
747	1.765
748	1.774
749	1.863
750	1.804
751	1.805
752	1.813
753	1.813
754	1.908
755	1.885
756	1.838
757	1.899
758	2.024
759	2.133
760	2.27
761	1.994
762	1.963
763	2.028
764	1.936
765	1.732
766	2.087
767	1.787
768	1.765
769	1.836
770	1.702
771	1.734
772	1.872
773	1.825
774	1.77
775	2.048
776	2.054
777	2.124
778	2.007
779	2.685
780	2.699
781	2.38
782	2.074
783	2.131
784	2.049
785	2.003
786	1.827
787	1.842
788	1.833
789	1.837
790	1.875
791	1.905
792	1.834
793	1.923
794	1.871
795	1.891
796	1.899
797	1.96
798	1.973
799	1.938
800	1.93
801	1.932
802	2.043
803	2.006
804	1.959
805	1.968
806	1.981
807	2.033
808	1.99
809	1.997
810	1.978
811	2.015
812	2.037
813	2.023
814	2.021
815	2.068
816	2.069
817	2.229
818	2.076
819	2.066
820	2.101
821	2.094
822	2.121
823	2.078
824	2.097
825	2.146
826	2.118
827	2.373
828	2.15
829	2.155
830	2.336
831	2.193
832	2.162
833	2.208
834	2.177
835	2.209
836	2.225
837	2.204
838	2.262
839	2.253
840	2.235
841	2.224
842	2.271
843	2.255
844	2.272
845	2.303
846	2.3
847	2.287
848	2.334
849	2.364
850	2.302
851	2.319
852	2.363
853	2.334
854	2.381
855	2.389
856	2.402
857	2.383
858	2.376
859	2.443
860	2.65
861	2.581
862	2.524
863	2.409
864	2.471
865	2.5
866	2.482
867	2.522
868	2.511
869	2.513
870	2.462
871	2.512
872	2.52
873	2.526
874	2.498
875	2.533
876	2.587
877	2.566
878	2.56
879	2.627
880	2.622
881	2.601
882	2.6
883	2.613
884	2.649
885	2.629
886	2.647
887	2.681
888	2.644
889	2.677
890	2.729
891	2.69
892	2.933
893	2.729
894	3.121
895	2.729
896	2.769
897	2.754
898	2.768
899	2.776
900	2.815
901	2.797
902	2.815
903	2.84
904	2.835
905	2.909
906	2.876
907	2.961
908	3.013
909	3.166
910	3.059
911	3.002
912	2.974
913	2.942
914	2.942
915	2.952
916	2.972
917	3.019
918	3.01
919	3.019
920	2.962
921	3.021
922	3.037
923	3.058
924	3.033
925	3.056
926	3.133
927	3.075
928	3.105
929	3.216
930	3.087
931	3.144
932	3.134
933	3.223
934	3.199
935	3.097
936	3.15
937	3.197
938	3.159
939	3.258
940	3.196
941	3.209
942	3.209
943	3.266
944	3.578
945	3.309
946	3.27
947	3.322
948	3.3
949	3.414
950	3.274
951	3.336
952	3.35
953	3.338
954	3.352
955	3.377
956	3.389
957	3.383
958	3.742
959	3.454
960	3.5
961	3.642
962	3.933
963	3.583
964	3.62
965	3.568
966	3.573
967	3.51
968	3.532
969	3.539
970	3.57
971	3.589
972	3.567
973	3.59
974	3.616
975	3.603
976	3.68
977	3.663
978	3.663
979	3.695
980	3.675
981	3.748
982	3.722
983	3.699
984	3.746
985	3.755
986	3.756
987	3.755
988	3.754
989	3.838
990	3.93
991	3.982
992	3.846
993	3.811
994	3.818
995	4.013
996	3.876
997	3.904
998	3.883
999	3.949
