191	0.048
192	0.051
193	0.052
194	0.051
195	0.05
196	0.051
197	0.052
198	0.052
199	0.052
200	0.053
201	0.054
202	0.053
203	0.053
204	0.053
205	0.057
206	0.054
207	0.054
208	0.056
209	0.058
210	0.056
211	0.058
212	0.058
213	0.059
214	0.058
215	0.059
216	0.06
217	0.062
218	0.061
219	0.062
220	0.06
221	0.063
222	0.061
223	0.063
224	0.062
225	0.064
226	0.065
227	0.064
228	0.064
229	0.064
230	0.067
231	0.066
232	0.069
233	0.066
234	0.068
235	0.069
236	0.067
237	0.07
238	0.068
239	0.069
240	0.072
241	0.069
242	0.07
243	0.07
244	0.071
245	0.07
246	0.074
247	0.075
248	0.073
249	0.074
250	0.072
251	0.073
252	0.074
253	0.075
254	0.076
255	0.074
256	0.076
257	0.076
258	0.076
259	0.078
260	0.077
261	0.078
262	0.082
263	0.078
264	0.085
265	0.08
266	0.081
267	0.081
268	0.081
269	0.081
270	0.084
271	0.082
272	0.084
273	0.086
274	0.086
275	0.084
276	0.088
277	0.085
278	0.085
279	0.087
280	0.087
281	0.089
282	0.089
283	0.089
284	0.09
285	0.091
286	0.091
287	0.092
288	0.09
289	0.093
290	0.093
291	0.092
292	0.093
293	0.097
294	0.096
295	0.095
296	0.099
297	0.097
298	0.097
299	0.098
300	0.1
301	0.1
302	0.099
303	0.101
304	0.102
305	0.101
306	0.108
307	0.102
308	0.108
309	0.102
310	0.104
311	0.104
312	0.105
313	0.105
314	0.106
315	0.108
316	0.107
317	0.106
318	0.108
319	0.109
320	0.107
321	0.109
322	0.109
323	0.11
324	0.11
325	0.113
326	0.111
327	0.111
328	0.114
329	0.113
330	0.113
331	0.114
332	0.117
333	0.114
334	0.116
335	0.116
336	0.117
337	0.117
338	0.117
339	0.118
340	0.118
341	0.117
342	0.121
343	0.119
344	0.125
345	0.121
346	0.121
347	0.123
348	0.121
349	0.125
350	0.125
351	0.126
352	0.126
353	0.126
354	0.128
355	0.125
356	0.127
357	0.128
358	0.128
359	0.125
360	0.13
361	0.13
362	0.13
363	0.129
364	0.135
365	0.134
366	0.131
367	0.13
368	0.132
369	0.131
370	0.137
371	0.136
372	0.136
373	0.139
374	0.14
375	0.142
376	0.136
377	0.138
378	0.139
379	0.141
380	0.142
381	0.14
382	0.142
383	0.139
384	0.143
385	0.143
386	0.146
387	0.144
388	0.144
389	0.145
390	0.147
391	0.145
392	0.148
393	0.147
394	0.153
395	0.147
396	0.15
397	0.148
398	0.15
399	0.152
400	0.152
401	0.153
402	0.16
403	0.154
404	0.154
405	0.152
406	0.158
407	0.158
408	0.156
409	0.158
410	0.156
411	0.161
412	0.163
413	0.159
414	0.167
415	0.164
416	0.163
417	0.162
418	0.162
419	0.165
420	0.168
421	0.165
422	0.164
423	0.167
424	0.166
425	0.168
426	0.168
427	0.176
428	0.17
429	0.173
430	0.173
431	0.173
432	0.176
433	0.172
434	0.174
435	0.174
436	0.176
437	0.179
438	0.177
439	0.175
440	0.18
441	0.176
442	0.188
443	0.178
444	0.18
445	0.178
446	0.184
447	0.183
448	0.188
449	0.187
450	0.182
451	0.184
452	0.186
453	0.185
454	0.185
455	0.184
456	0.183
457	0.186
458	0.187
459	0.186
460	0.192
461	0.193
462	0.194
463	0.191
464	0.2
465	0.194
466	0.196
467	0.191
468	0.197
469	0.199
470	0.196
471	0.202
472	0.202
473	0.194
474	0.196
475	0.195
476	0.199
477	0.196
478	0.2
479	0.206
480	0.2
481	0.199
482	0.2
483	0.202
484	0.204
485	0.202
486	0.203
487	0.202
488	0.208
489	0.207
490	0.214
491	0.21
492	0.256
493	0.232
494	0.219
495	0.211
496	0.21
497	0.223
498	0.219
499	0.231
500	0.212
501	0.223
502	0.24
503	0.224
504	0.215
505	0.214
506	0.215
507	0.225
508	0.226
509	0.223
510	0.224
511	0.227
512	0.222
513	0.224
514	0.224
515	0.227
516	0.224
517	0.226
518	0.222
519	0.231
520	0.225
521	0.234
522	0.224
523	0.227
524	0.231
525	0.229
526	0.232
527	0.23
528	0.239
529	0.238
530	0.233
531	0.24
532	0.241
533	0.237
534	0.236
535	0.235
536	0.236
537	0.244
538	0.246
539	0.244
540	0.24
541	0.239
542	0.239
543	0.243
544	0.242
545	0.251
546	0.246
547	0.24
548	0.245
549	0.251
550	0.252
551	0.248
552	0.25
553	0.256
554	0.253
555	0.25
556	0.252
557	0.254
558	0.257
559	0.261
560	0.255
561	0.261
562	0.261
563	0.257
564	0.261
565	0.26
566	0.261
567	0.262
568	0.263
569	0.266
570	0.262
571	0.266
572	0.267
573	0.271
574	0.271
575	0.269
576	0.273
577	0.269
578	0.271
579	0.27
580	0.276
581	0.274
582	0.275
583	0.27
584	0.281
585	0.275
586	0.278
587	0.279
588	0.281
589	0.286
590	0.28
591	0.289
592	0.283
593	0.286
594	0.288
595	0.288
596	0.287
597	0.287
598	0.297
599	0.287
600	0.29
601	0.297
602	0.295
603	0.296
604	0.295
605	0.3
606	0.295
607	0.297
608	0.299
609	0.295
610	0.298
611	0.3
612	0.302
613	0.303
614	0.304
615	0.305
616	0.307
617	0.299
618	0.311
619	0.302
620	0.299
621	0.303
622	0.305
623	0.312
624	0.315
625	0.316
626	0.313
627	0.316
628	0.315
629	0.319
630	0.317
631	0.322
632	0.319
633	0.318
634	0.326
635	0.322
636	0.322
637	0.329
638	0.323
639	0.322
640	0.325
641	0.33
642	0.326
643	0.327
644	0.33
645	0.327
646	0.328
647	0.322
648	0.33
649	0.321
650	0.333
651	0.326
652	0.329
653	0.332
654	0.335
655	0.332
656	0.325
657	0.334
658	0.333
659	0.343
660	0.348
661	0.351
662	0.371
663	0.356
664	0.388
665	0.367
666	0.377
667	0.382
668	0.384
669	0.387
670	0.377
671	0.396
672	0.378
673	0.392
674	0.364
675	0.377
676	0.426
677	0.4
678	0.364
679	0.416
680	0.398
681	0.385
682	0.38
683	0.35
684	0.359
685	0.359
686	0.375
687	0.382
688	0.366
689	0.371
690	0.376
691	0.374
692	0.368
693	0.383
694	0.438
695	0.444
696	0.442
697	0.405
698	0.396
699	0.37
700	0.37
701	0.385
702	0.418
703	0.38
704	0.385
705	0.38
706	0.424
707	0.459
708	0.481
709	0.501
710	0.487
711	0.396
712	0.415
713	0.386
714	0.418
715	0.387
716	0.394
717	0.393
718	0.423
719	0.394
720	0.452
721	0.399
722	0.426
723	0.396
724	0.4
725	0.409
726	0.396
727	0.413
728	0.403
729	0.4
730	0.429
731	0.403
732	0.429
733	0.437
734	0.406
735	0.409
736	0.406
737	0.407
738	0.403
739	0.41
740	0.409
741	0.408
742	0.414
743	0.414
744	0.416
745	0.413
746	0.415
747	0.415
748	0.418
749	0.421
750	0.422
751	0.433
752	0.439
753	0.447
754	0.427
755	0.454
756	0.432
757	0.461
758	0.43
759	0.452
760	0.475
761	0.448
762	0.448
763	0.462
764	0.442
765	0.461
766	0.452
767	0.422
768	0.436
769	0.44
770	0.452
771	0.437
772	0.459
773	0.433
774	0.439
775	0.448
776	0.444
777	0.443
778	0.467
779	0.447
780	0.444
781	0.472
782	0.479
783	0.476
784	0.51
785	0.478
786	0.48
787	0.535
788	0.591
789	0.537
790	0.492
791	0.473
792	0.468
793	0.492
794	0.476
795	0.492
796	0.477
797	0.535
798	0.486
799	0.468
800	0.452
801	0.453
802	0.482
803	0.491
804	0.484
805	0.468
806	0.47
807	0.482
808	0.474
809	0.496
810	0.496
811	0.487
812	0.521
813	0.475
814	0.514
815	0.499
816	0.489
817	0.513
818	0.482
819	0.513
820	0.514
821	0.51
822	0.493
823	0.487
824	0.486
825	0.491
826	0.472
827	0.489
828	0.489
829	0.52
830	0.526
831	0.518
832	0.523
833	0.604
834	0.505
835	0.568
836	0.537
837	0.535
838	0.513
839	0.533
840	0.558
841	0.543
842	0.549
843	0.544
844	0.525
845	0.553
846	0.528
847	0.573
848	0.547
849	0.528
850	0.528
851	0.525
852	0.544
853	0.551
854	0.531
855	0.556
856	0.563
857	0.593
858	0.574
859	0.58
860	0.6
861	0.589
862	0.586
863	0.569
864	0.557
865	0.587
866	0.562
867	0.58
868	0.573
869	0.57
870	0.608
871	0.551
872	0.572
873	0.543
874	0.545
875	0.577
876	0.592
877	0.55
878	0.542
879	0.558
880	0.585
881	0.587
882	0.54
883	0.556
884	0.576
885	0.582
886	0.565
887	0.565
888	0.566
889	0.564
890	0.566
891	0.564
892	0.566
893	0.559
894	0.562
895	0.562
896	0.563
897	0.564
898	0.569
899	0.57
900	0.565
901	0.564
902	0.571
903	0.573
904	0.573
905	0.565
906	0.577
907	0.599
908	0.592
909	0.613
910	0.592
911	0.611
912	0.621
913	0.624
914	0.595
915	0.584
916	0.585
917	0.58
918	0.58
919	0.589
920	0.61
921	0.585
922	0.615
923	0.62
924	0.591
925	0.645
926	0.602
927	0.587
928	0.601
929	0.592
930	0.595
931	0.659
932	0.602
933	0.663
934	0.642
935	0.709
936	0.646
937	0.626
938	0.633
939	0.641
940	0.617
941	0.619
942	0.617
943	0.605
944	0.621
945	0.62
946	0.606
947	0.629
948	0.657
949	0.635
950	0.629
951	0.621
952	0.628
953	0.643
954	0.663
955	0.635
956	0.626
957	0.63
958	0.654
959	0.625
960	0.63
961	0.628
962	0.624
963	0.627
964	0.652
965	0.654
966	0.716
967	0.68
968	0.645
969	0.632
970	0.635
971	0.653
972	0.671
973	0.676
974	0.654
975	0.668
976	0.685
977	0.641
978	0.65
979	0.675
980	0.65
981	0.637
982	0.673
983	0.639
984	0.662
985	0.68
986	0.656
987	0.657
988	0.699
989	0.676
990	0.674
991	0.669
992	0.666
993	0.665
994	0.699
995	0.664
996	0.649
997	0.678
998	0.671
999	0.727
